source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
miso.mtep.under-evaluation,https://cdn.misoenergy.org/MTEP%20Projects%20Under%20Evaluation368757.xlsx,2026-09-09T11:21:05Z,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,127342,40f325fe4ce7cb4dbc24207219725f623956efafdf6febb2e67a90accb24e72e,"""21e36d9723fea2f982db04bc5f984c48""","Fri, 31 Jul 2026 19:12:29 GMT",first_capture,raw/miso.mtep.under-evaluation/2026/09/20260909T112105Z-40f325fe4ce7.bin.gz,,
miso.mtep.under-evaluation,https://cdn.misoenergy.org/MTEP%20Projects%20Under%20Evaluation368757.xlsx,2026-09-09T11:42:45Z,304,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,127342,40f325fe4ce7cb4dbc24207219725f623956efafdf6febb2e67a90accb24e72e,"""21e36d9723fea2f982db04bc5f984c48""","Fri, 31 Jul 2026 19:12:29 GMT",unchanged,raw/miso.mtep.under-evaluation/2026/09/20260909T112105Z-40f325fe4ce7.bin.gz,not_modified,
miso.mtep.under-evaluation,https://cdn.misoenergy.org/MTEP%20Projects%20Under%20Evaluation368757.xlsx,2026-09-09T16:22:11Z,304,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,127342,40f325fe4ce7cb4dbc24207219725f623956efafdf6febb2e67a90accb24e72e,"""21e36d9723fea2f982db04bc5f984c48""","Fri, 31 Jul 2026 19:12:29 GMT",unchanged,raw/miso.mtep.under-evaluation/2026/09/20260909T112105Z-40f325fe4ce7.bin.gz,not_modified,
